Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF1953,Cherry,Documentary,2006,121,4.6,4.0,1204281,Wes Anderson,Germany,English,67471690.0,1887261756.0,2016-04-12,PG,"Natalie Portman, Charlize Theron, Tom Hanks",Columbia Pictures
NF6090,The Harder They Fall,Crime,2017,192,9.1,6.2,654454,Chloé Zhao,France,Spanish,175587956.0,1993811832.0,2023-07-15,TV-PG,"Timothée Chalamet, Adam Driver",Apple TV+
NF9446,The White Tiger,Romance,2009,156,6.7,6.2,1024666,Sofia Coppola,Japan,Hindi,71777782.0,1681373506.0,2024-10-08,TV-PG,"Michael B. Jordan, Morgan Freeman",
NF2138,Birds Of Prey,Romance,2018,117,9.4,4.1,1391690,Alfonso Cuaron,India,Spanish,127975788.0,1338068622.0,2016-05-11,G,"Tom Hanks, Sandra Bullock, Lupita Nyong'o, Pedro Pascal",Marvel Studios
NF9635,Welcome To Chechnya,Drama,1998,116,6.5,6.2,1916898,David Fincher,South Korea,German,,1838127484.0,2021-04-06,NR,"Oscar Isaac, Ana de Armas, Will Smith, Scarlett Johansson",20th Century Studios
NF2736,Leon The Professional,Crime,2007,137,4.1,5.8,985268,Coen Brothers,India,Italian,119678264.0,1493131619.0,2015-05-04,G,"Julia Roberts, Jodie Foster, Leonardo DiCaprio, Timothée Chalamet",Legendary Pictures
NF3705,Spiral,Sci-Fi,1990,137,7.3,4.9,126183,Guillermo del Toro,Germany,Spanish,233067595.0,1308471508.0,2020-04-03,TV-MA,"Tom Hanks, Ryan Reynolds",Paramount Pictures
NF6374,Little Women,Fantasy,2011,182,5.8,3.6,448395,Kathryn Bigelow,Japan,Spanish,136108640.0,1252969790.0,2021-06-10,TV-PG,"Ana de Armas, Brad Pitt, Pedro Pascal, Morgan Freeman",
NF9330,Those Who Wish Me Dead,Adventure,2013,136,9.0,4.9,1032613,Kathryn Bigelow,India,Hindi,158152275.0,657485846.0,2021-05-26,TV-14,"Michael B. Jordan, Al Pacino",Pixar Animation Studios
NF8178,Candyman,Romance,2007,87,9.1,3.9,1824054,Jane Campion,France,German,237621337.0,1663919996.0,2021-06-08,R,"Lupita Nyong'o, Pedro Pascal, Natalie Portman, Tom Hanks",20th Century Studios
NF9502,The Devil All The Time,Adventure,2013,171,4.3,3.3,1024666,James Gunn,Italy,Italian,186611565.0,1513974811.0,2020-11-17,R,,HBO Films
NF5874,Three Billboards Outside Ebbing Missouri,Crime,2015,120,6.8,5.8,498551,Taika Waititi,South Korea,Korean,221477687.0,600265053.0,2020-05-24,TV-MA,"Charlize Theron, Angelina Jolie, Sandra Bullock, Meryl Streep",Focus Features
NF6566,Time,Comedy,2011,137,4.8,6.2,1319327,Jane Campion,France,Italian,2567927.0,765133916.0,2021-09-16,G,"Ana de Armas, Cate Blanchett, Julia Roberts",DreamWorks Animation
NF2093,Outside The Wire,Thriller,1997,137,8.2,6.1,1061394,Steven Spielberg,United Kingdom,Japanese,230219854.0,81220465.0,2015-05-04,PG-13,"Ana de Armas, Oscar Isaac, Cate Blanchett",Amazon Studios
NF8360,Halloween Kills,Thriller,2008,183,6.1,6.5,443739,Kathryn Bigelow,Italy,Italian,231817550.0,1823804928.0,2020-04-17,NR,"Cate Blanchett, Julia Roberts, Morgan Freeman, Scarlett Johansson",Focus Features
NF5233,Space Jam A New Legacy,Sci-Fi,2001,137,6.9,4.9,1304321,J.J. Abrams,United Kingdom,Japanese,14403670.0,170044040.0,2020-07-19,G,"Leonardo DiCaprio, Viola Davis, Florence Pugh",
NF3484,The Little Things,Drama,2010,176,6.8,6.2,81670,Park Chan-wook,France,Spanish,56777113.0,780470423.0,2016-03-04,TV-14,"Scarlett Johansson, Al Pacino, Sandra Bullock, Morgan Freeman",Apple TV+
NF6335,Tick Tick Boom,Adventure,2007,128,8.7,4.0,742352,Wes Anderson,Japan,Japanese,,118871780.0,2021-06-21,TV-PG,"Tom Hanks, Sandra Bullock, Will Smith",Apple TV+
NF4454,A Beautiful Mind,Drama,1999,137,5.9,6.2,814402,Wong Kar-wai,United States,English,226767246.0,1369627104.0,2015-09-23,TV-14,"Brad Pitt, Angelina Jolie, Jodie Foster, Lupita Nyong'o",HBO Films
NF5042,The Little Things,Thriller,1998,137,5.0,6.2,473973,Bong Joon-ho,Germany,Spanish,118503776.0,1052121440.0,2020-12-10,NR,"Jodie Foster, Meryl Streep, Michael B. Jordan",New Line Cinema
NF9998,The Trial Of The Chicago 7,Adventure,1995,184,9.0,6.2,1893593,Patty Jenkins,France,Spanish,119105671.0,,2018-12-19,NR,"Denzel Washington, Ana de Armas, Al Pacino",Legendary Pictures
NF6229,Three Billboards Outside Ebbing Missouri,Animation,2017,137,5.9,8.6,228084,Wong Kar-wai,India,Korean,,1309048607.0,2018-10-22,PG-13,"Timothée Chalamet, Jodie Foster",Focus Features
NF5758,1917,Adventure,2021,153,8.7,7.3,574197,J.J. Abrams,Japan,Korean,168050189.0,547268640.0,2024-10-20,G,,Warner Bros.
NF6367,A Hero,Horror,2014,114,6.1,4.1,501658,Park Chan-wook,France,Korean,60157405.0,691930133.0,2023-03-17,G,"Tom Hanks, Al Pacino, Florence Pugh",Focus Features
NF9487,Coming 2 America,Fantasy,2021,119,6.8,5.0,65719,Zack Snyder,Japan,Japanese,117804582.0,812583261.0,2015-11-06,TV-14,"Dwayne Johnson, Cate Blanchett, Meryl Streep, Robert Downey Jr.",Lionsgate
NF2474,A Boy Called Christmas,Action,1995,168,4.8,7.7,957966,Zack Snyder,Italy,English,,723454972.0,2019-09-27,NR,"Pedro Pascal, Robert Downey Jr., Michael B. Jordan",
NF8179,Leon The Professional,Action,1993,191,8.6,5.5,56305,Martin Scorsese,Germany,French,,754815480.0,2024-03-04,NR,"Michael B. Jordan, Adam Driver, Al Pacino",Blumhouse Productions
NF6964,Birds Of Prey,Comedy,1995,186,8.2,5.5,1832936,Christopher Nolan,United States,Hindi,60222134.0,,2021-09-21,TV-14,"Robert Downey Jr., Meryl Streep",DreamWorks Animation
NF1907,Gladiator,Fantasy,2013,164,5.6,8.3,1841521,Taika Waititi,South Korea,Spanish,169595638.0,554873572.0,2019-12-18,TV-MA,"Charlize Theron, Pedro Pascal, Michael B. Jordan, Zendaya",A24
NF3496,The Lost Daughter,Sci-Fi,2004,185,7.6,3.7,1170137,Taika Waititi,United Kingdom,Japanese,173620324.0,1133205642.0,2021-06-13,NC-17,"Robert Downey Jr., Florence Pugh, Oscar Isaac",Netflix Originals
NF5822,My Hero Academia World Heroes Mission,Adventure,1992,96,5.5,3.6,182331,Jane Campion,United States,Italian,60874437.0,1476339572.0,2015-11-28,NC-17,"Michael B. Jordan, Brad Pitt, Zendaya, Natalie Portman",Marvel Studios
NF7954,American History X,Sci-Fi,2007,130,7.1,4.3,1107714,Taika Waititi,United Kingdom,Japanese,156278642.0,859557755.0,2018-06-16,TV-PG,"Will Smith, Viola Davis, Pedro Pascal",Marvel Studios
NF8775,He'S All That,Animation,1998,120,7.3,6.0,28663,Francis Ford Coppola,Japan,Hindi,114581895.0,,2016-03-02,NC-17,"Pedro Pascal, Charlize Theron",Blumhouse Productions
NF9258,Fear Street Part Three 1666,Animation,2019,157,7.0,9.8,1225423,,India,Korean,45238873.0,1105559436.0,2021-01-11,PG,"Jodie Foster, Timothée Chalamet",
NF5429,Blackkklansman,Sci-Fi,1999,154,4.5,6.3,1999725,Peter Jackson,South Korea,French,243480514.0,1093028927.0,2016-11-06,NR,"Viola Davis, Lupita Nyong'o, Jodie Foster",Apple TV+
NF9024,The White Tiger,Comedy,2011,150,7.6,6.6,817890,Greta Gerwig,Italy,Hindi,,1299852010.0,2019-12-22,TV-MA,"Margot Robbie, Scarlett Johansson",Amazon Studios
NF4667,1917,Animation,2018,180,4.0,6.8,1586033,Wes Anderson,France,Korean,,1585286751.0,2024-05-04,PG-13,"Julia Roberts, Brad Pitt, Jodie Foster",Walt Disney Pictures
NF1145,There Will Be Blood,Animation,2023,136,7.9,4.2,1024666,Akira Kurosawa,France,Hindi,212730794.0,,2018-04-18,TV-MA,"Lupita Nyong'o, Natalie Portman, Brad Pitt, Robert Downey Jr.",DC Films
NF2452,Moonlight,Animation,1990,137,7.5,5.0,653632,Zack Snyder,India,Korean,51348200.0,1841516910.0,2018-07-18,TV-PG,"Timothée Chalamet, Florence Pugh",DreamWorks Animation
NF4562,Fear Street Part One 1994,Documentary,2015,150,7.0,8.7,1839254,,France,English,1075722.0,,2021-12-08,TV-PG,"Sandra Bullock, Florence Pugh, Ryan Reynolds",Paramount Pictures
NF8595,The Irishman,Horror,1999,185,9.3,6.6,551806,Coen Brothers,Germany,English,165214449.0,1006731039.0,2023-04-22,TV-MA,"Chris Evans, Jodie Foster",DreamWorks Animation
NF6055,Extraction,Documentary,2009,144,9.3,4.8,1401318,Martin Scorsese,India,German,,943314002.0,2021-06-23,PG,"Florence Pugh, Cate Blanchett",DC Films
NF5169,Drive My Car,Adventure,1990,121,7.5,4.4,1396940,,Germany,Spanish,147168962.0,1467349054.0,2020-03-23,PG-13,"Morgan Freeman, Meryl Streep, Jodie Foster",Walt Disney Pictures
NF8151,Pulp Fiction,Drama,2019,181,5.7,6.2,1329140,Wes Anderson,South Korea,Japanese,84913229.0,991897723.0,2024-03-19,TV-14,"Jodie Foster, Pedro Pascal",Apple TV+
NF3663,Tenet,Animation,2024,160,7.6,4.1,565620,Park Chan-wook,France,Spanish,,,2019-01-02,TV-14,"Ana de Armas, Jodie Foster",20th Century Studios
NF5259,I Care A Lot,Thriller,2021,200,4.7,3.6,1443739,Bong Joon-ho,France,Japanese,136335749.0,376086961.0,2023-02-12,TV-PG,"Pedro Pascal, Sandra Bullock, Leonardo DiCaprio, Ryan Reynolds",DC Films
NF3308,Jungle Cruise,Documentary,2006,154,8.4,6.4,1097062,Jordan Peele,United Kingdom,Spanish,56849982.0,733935984.0,2021-09-04,R,"Oscar Isaac, Brad Pitt, Margot Robbie, Charlize Theron",Warner Bros.
NF3151,His House,Action,2013,88,4.5,6.2,100902,David Fincher,United Kingdom,German,49384685.0,1253621661.0,2023-08-19,PG-13,"Florence Pugh, Morgan Freeman",HBO Films
NF1694,Forrest Gump,Horror,2009,156,9.4,5.5,55218,Ryan Coogler,Germany,German,,335683233.0,2024-12-07,TV-PG,"Robert De Niro, Viola Davis, Sandra Bullock",Pixar Animation Studios
NF5600,The Devil All The Time,Documentary,2000,192,7.1,4.7,103520,James Cameron,United States,English,81033885.0,154696194.0,2020-04-15,TV-MA,"Timothée Chalamet, Oscar Isaac, Angelina Jolie, Viola Davis",Apple TV+
NF1842,Phantom Thread,Documentary,2020,79,5.2,9.3,1024666,Darren Aronofsky,United States,Hindi,234469741.0,,2015-02-05,R,"Denzel Washington, Zendaya, Timothée Chalamet",Marvel Studios
NF3794,The Green Mile,Comedy,2001,200,5.9,7.0,808472,Coen Brothers,Germany,Japanese,48126404.0,1320261634.0,2024-01-26,PG,"Pedro Pascal, Al Pacino",Pixar Animation Studios
NF5209,Room,Sci-Fi,2011,83,8.3,3.8,1162139,Sofia Coppola,United States,German,189551507.0,,2024-07-22,NC-17,"Ryan Reynolds, Michael B. Jordan",DreamWorks Animation
NF1898,Candyman,Crime,2011,108,6.3,3.4,601194,Paul Thomas Anderson,Germany,German,202380375.0,1246688830.0,2020-01-14,TV-MA,"Ryan Reynolds, Angelina Jolie, Will Smith, Pedro Pascal",Walt Disney Pictures
NF5133,The Hand Of God,Sci-Fi,1998,147,6.8,8.2,373348,David Fincher,United Kingdom,French,176875618.0,1188461351.0,2019-06-09,G,"Natalie Portman, Leonardo DiCaprio, Tom Hanks, Viola Davis",Legendary Pictures
NF3317,Fear Street Part One 1994,Comedy,2007,107,5.7,8.8,1518719,Akira Kurosawa,South Korea,English,27320319.0,1474962649.0,2021-12-07,TV-14,"Chris Evans, Angelina Jolie, Michael B. Jordan",Columbia Pictures
NF2083,The Green Mile,Thriller,2017,99,5.7,8.0,1484675,Coen Brothers,France,Italian,210681499.0,556828620.0,2017-06-05,NC-17,"Robert De Niro, Tom Hanks, Charlize Theron, Florence Pugh",Paramount Pictures
NF7786,The One And Only Ivan,Action,2006,181,8.4,3.4,1436644,Patty Jenkins,India,Italian,37352978.0,,2020-02-21,NR,"Tom Hanks, Charlize Theron, Zendaya",Walt Disney Pictures
NF2025,Malcolm & Marie,Fantasy,2003,153,8.4,3.7,225292,David Lynch,Italy,German,102912400.0,1578974362.0,2022-08-24,PG-13,"Timothée Chalamet, Cate Blanchett, Dwayne Johnson, Scarlett Johansson",Marvel Studios
NF8248,A Beautiful Mind,Drama,2014,159,4.8,3.6,1258407,Sam Raimi,United States,Hindi,137273923.0,841378903.0,2019-11-02,R,"Michael B. Jordan, Robert De Niro, Chris Evans",Focus Features
NF7802,Luca,Drama,1995,136,7.3,7.6,1616869,J.J. Abrams,Italy,Korean,69129968.0,1863017337.0,2015-10-11,TV-MA,"Timothée Chalamet, Will Smith, Tom Hanks",Marvel Studios
NF3257,The Matrix,Comedy,2011,89,8.8,4.8,558783,Coen Brothers,South Korea,Hindi,224645841.0,,2021-09-05,PG-13,"Lupita Nyong'o, Oscar Isaac",
NF1542,The Dark Knight,Crime,2023,126,4.8,5.3,1668714,Ryan Coogler,Japan,German,148209147.0,857208380.0,2023-05-14,PG,"Jodie Foster, Zendaya, Angelina Jolie, Timothée Chalamet",Blumhouse Productions
NF6614,Get Out,Sci-Fi,2020,137,4.8,8.2,1969271,Zack Snyder,France,Spanish,45126588.0,,2017-06-28,TV-14,"Angelina Jolie, Oscar Isaac",Pixar Animation Studios
NF8577,The Mitchells Vs The Machines,Fantasy,2011,76,7.1,9.0,824584,Billy Wilder,Italy,English,178371144.0,1387134329.0,2020-06-16,R,"Chris Evans, Robert Downey Jr., Al Pacino, Pedro Pascal",Walt Disney Pictures
NF4838,Luca,Documentary,2013,90,7.4,8.2,1561600,Francis Ford Coppola,Italy,Korean,,397739840.0,2020-08-05,R,,DC Films
NF1234,The Revenant,Documentary,1993,171,8.9,8.9,841770,Spike Lee,Japan,Korean,,354965969.0,2023-11-17,PG-13,"Jodie Foster, Michael B. Jordan",Universal Pictures
NF5948,No Country For Old Men,Sci-Fi,1998,121,5.1,5.0,967210,Taika Waititi,Japan,French,186830012.0,1471476939.0,2020-12-08,TV-14,"Ana de Armas, Tom Hanks, Zendaya",Columbia Pictures
NF5009,C'Mon C'Mon,Horror,2016,160,4.7,5.4,1927418,Patty Jenkins,Germany,English,167902173.0,123237497.0,2019-04-17,TV-14,"Angelina Jolie, Timothée Chalamet, Margot Robbie",DreamWorks Animation
NF9941,Parasite,Fantasy,1991,181,6.8,7.6,1605997,Wong Kar-wai,Japan,English,248200344.0,1579323507.0,2024-10-08,PG,"Margot Robbie, Denzel Washington, Tom Hanks, Robert De Niro",Focus Features
NF2335,The Power Of The Dog,Adventure,1996,107,7.3,8.1,1705078,Tim Burton,United Kingdom,Spanish,223445596.0,304430364.0,2017-10-01,NC-17,"Chris Evans, Natalie Portman, Robert De Niro, Oscar Isaac",Pixar Animation Studios
NF5916,The Wrong Missy,Fantasy,2012,135,8.4,6.2,434847,Billy Wilder,Japan,Italian,195694300.0,,2024-06-18,PG,"Oscar Isaac, Margot Robbie, Robert De Niro, Florence Pugh",Warner Bros.
NF9131,Crip Camp,Animation,1999,137,5.9,8.9,1231081,Peter Jackson,France,Hindi,104749585.0,14933122.0,2024-09-26,G,"Oscar Isaac, Will Smith, Zendaya",Universal Pictures
NF4744,Da 5 Bloods,Thriller,2014,137,4.8,4.2,1873423,Ryan Coogler,South Korea,Italian,230952370.0,855661581.0,2016-12-06,NC-17,"Angelina Jolie, Adam Driver, Charlize Theron",Blumhouse Productions
NF1059,His House,Comedy,2008,74,7.7,5.9,140788,Stanley Kubrick,United Kingdom,French,83265896.0,968759490.0,2018-04-18,PG,"Ana de Armas, Charlize Theron, Jodie Foster",HBO Films
NF1927,Spencer,Crime,2003,110,5.3,3.5,1498697,Tim Burton,France,Spanish,125487868.0,,2023-08-05,NC-17,"Zendaya, Will Smith, Julia Roberts, Lupita Nyong'o",Lionsgate
NF7569,Judas And The Black Messiah,Thriller,1990,155,9.4,5.9,612256,Greta Gerwig,United Kingdom,Japanese,131320251.0,766898455.0,2020-04-02,R,"Meryl Streep, Al Pacino, Chris Evans",20th Century Studios
NF7319,Attica,Drama,2017,172,6.8,4.4,1247121,Darren Aronofsky,United Kingdom,Spanish,219531135.0,258069576.0,2018-06-13,TV-PG,,Blumhouse Productions
NF7322,Home Sweet Home Alone,Animation,2000,164,5.0,6.2,1457025,Wong Kar-wai,India,Korean,,921879985.0,2019-05-21,TV-PG,"Morgan Freeman, Sandra Bullock, Cate Blanchett",Netflix Originals
NF4468,The Invisible Man,Documentary,2020,184,6.0,6.3,648258,Chloé Zhao,Germany,Hindi,171687295.0,394830037.0,2019-07-12,TV-14,"Ryan Reynolds, Cate Blanchett, Charlize Theron, Zendaya",A24
NF2127,Black Widow,Sci-Fi,2003,137,4.6,5.8,625450,Guillermo del Toro,United Kingdom,Spanish,30751238.0,1142269798.0,2021-04-14,G,"Michael B. Jordan, Natalie Portman, Pedro Pascal",Netflix Originals
NF6145,The Conjuring The Devil Made Me Do It,Horror,2021,102,8.8,4.6,386511,Patty Jenkins,South Korea,English,,556415834.0,2019-01-22,TV-MA,"Meryl Streep, Chris Evans, Viola Davis, Angelina Jolie",Legendary Pictures
NF8515,The Lord Of The Rings: The Return Of The King,Drama,2015,199,9.5,5.4,680949,Darren Aronofsky,Japan,Korean,57925896.0,1181728614.0,2019-06-15,TV-14,"Meryl Streep, Ryan Reynolds",DreamWorks Animation
NF5568,Clifford The Big Red Dog,Sci-Fi,2024,179,7.2,3.1,1086880,Paul Thomas Anderson,United Kingdom,French,10746379.0,1931030471.0,2024-05-20,NC-17,"Robert Downey Jr., Ana de Armas, Margot Robbie",Universal Pictures
NF9336,Luca,Sci-Fi,2009,137,5.2,9.0,1898388,Denis Villeneuve,South Korea,Japanese,89409349.0,520852306.0,2017-10-16,PG,"Denzel Washington, Florence Pugh, Timothée Chalamet",Columbia Pictures
NF9100,The One And Only Ivan,Sci-Fi,2018,123,8.8,6.2,1709150,Zack Snyder,Japan,Japanese,143586932.0,1158318214.0,2019-04-03,PG-13,"Denzel Washington, Timothée Chalamet",Paramount Pictures
NF4485,A Beautiful Mind,Action,1994,137,8.6,9.8,442284,Tim Burton,South Korea,Korean,190486292.0,528226975.0,2020-07-06,TV-MA,"Al Pacino, Leonardo DiCaprio",Warner Bros.
NF3343,Mortal Kombat,Sci-Fi,2003,137,6.8,4.9,146398,Ryan Coogler,United Kingdom,English,187708921.0,336336623.0,2020-04-11,G,"Dwayne Johnson, Adam Driver, Meryl Streep",
NF4685,The Humans,Drama,2009,85,8.6,4.4,313324,Francis Ford Coppola,United Kingdom,French,110897276.0,1397135797.0,2015-10-24,PG,"Julia Roberts, Jodie Foster, Lupita Nyong'o, Timothée Chalamet",Legendary Pictures
NF6579,6 Underground,Adventure,1993,137,9.1,9.7,1212442,David Lynch,Germany,Korean,,1585242076.0,2016-12-06,PG-13,"Ryan Reynolds, Angelina Jolie",Marvel Studios
NF1583,Eternals,Action,2005,137,8.0,5.9,960660,Tim Burton,Italy,English,10777690.0,1554470570.0,2016-07-17,PG,,Apple TV+
NF8309,Boys State,Fantasy,2016,106,5.9,6.2,1604237,Spike Lee,Italy,German,133219557.0,211510283.0,2018-09-28,TV-PG,"Ryan Reynolds, Meryl Streep, Jodie Foster, Al Pacino",HBO Films
NF6394,Joker,Adventure,1993,137,8.9,5.7,1486359,Bong Joon-ho,United States,Italian,235058460.0,1792864743.0,2022-01-09,NR,"Charlize Theron, Morgan Freeman, Adam Driver, Cate Blanchett",Blumhouse Productions
NF1849,The Silence Of The Lambs,Fantasy,2020,94,8.3,9.4,1221825,Jane Campion,South Korea,Japanese,108581744.0,873523778.0,2019-01-20,TV-14,,Focus Features
NF5849,The Irishman,Comedy,2002,164,8.7,8.9,1024666,Stanley Kubrick,United States,Korean,194105905.0,237739356.0,2024-11-27,G,"Michael B. Jordan, Cate Blanchett",DC Films
NF1132,Like Father,Drama,2002,86,5.8,3.9,195845,Tim Burton,France,Japanese,221102709.0,58428591.0,2018-06-13,NC-17,"Julia Roberts, Meryl Streep",20th Century Studios
NF7194,Moonlight,Adventure,2005,109,6.2,7.9,1353153,Billy Wilder,France,English,203565907.0,790924846.0,2023-07-07,NC-17,"Ana de Armas, Meryl Streep",HBO Films
NF8982,Joker,Horror,2006,137,7.6,6.2,1412705,Chloé Zhao,United Kingdom,German,76126551.0,1922445924.0,2015-11-04,TV-PG,"Al Pacino, Adam Driver",Walt Disney Pictures
NF9944,Two Of Us,Crime,2015,182,7.1,8.9,1233963,Stanley Kubrick,United States,French,182908079.0,1814333874.0,2022-06-08,TV-14,"Meryl Streep, Viola Davis, Robert De Niro, Cate Blanchett",DC Films
NF3509,The Green Mile,Drama,2019,143,8.5,6.2,501752,Denis Villeneuve,Germany,French,67316469.0,385820769.0,2021-07-14,G,"Scarlett Johansson, Sandra Bullock",DC Films
NF2147,Da 5 Bloods,Horror,2015,186,8.1,7.2,523575,Darren Aronofsky,Japan,Korean,207492590.0,292970806.0,2017-08-28,G,"Julia Roberts, Charlize Theron, Al Pacino, Lupita Nyong'o",Apple TV+
NF6818,Last Night In Soho,Horror,1996,81,8.5,5.8,410977,Bong Joon-ho,Japan,German,51658097.0,231525170.0,2021-01-21,PG,,Universal Pictures
NF8387,A Beautiful Mind,Crime,2007,76,8.4,5.0,1040988,Darren Aronofsky,South Korea,Japanese,141024063.0,1799411130.0,2022-09-13,PG-13,"Lupita Nyong'o, Morgan Freeman",Apple TV+
NF4664,His House,Documentary,1994,189,6.8,3.5,1089138,Steven Spielberg,Italy,German,102012616.0,952684498.0,2023-11-18,TV-MA,"Lupita Nyong'o, Al Pacino, Zendaya",
NF5071,Licorice Pizza,Comedy,2023,95,8.4,3.5,438459,David Fincher,United States,Korean,119395527.0,1879754429.0,2016-04-16,G,"Cate Blanchett, Ana de Armas, Margot Robbie, Sandra Bullock",Legendary Pictures
NF6481,The Lost Daughter,Thriller,2007,121,8.2,7.8,782387,,Italy,German,183131595.0,1581819338.0,2023-05-17,NR,"Sandra Bullock, Florence Pugh, Meryl Streep, Ana de Armas",New Line Cinema
NF4179,Dunkirk,Fantasy,2005,181,9.0,6.2,1024666,Alfonso Cuaron,Italy,Italian,29277102.0,876273834.0,2017-11-19,TV-PG,"Al Pacino, Michael B. Jordan, Charlize Theron, Cate Blanchett",Netflix Originals
NF2938,Cherry,Romance,2020,192,8.6,6.2,1024666,J.J. Abrams,France,English,,386727675.0,2023-07-20,G,"Ryan Reynolds, Brad Pitt, Will Smith, Adam Driver",Lionsgate
NF2282,Boys State,Thriller,2007,173,6.8,7.7,1484075,Park Chan-wook,Japan,German,50144713.0,1429657182.0,2018-09-18,NR,"Cate Blanchett, Will Smith",HBO Films
NF8873,Spencer,Adventure,1997,137,9.3,8.7,1909567,Wong Kar-wai,South Korea,English,,506429555.0,2021-02-12,TV-MA,"Charlize Theron, Morgan Freeman",HBO Films
NF5795,Fear Street Part Two 1978,Comedy,2001,199,4.4,4.2,1802656,David Lynch,Italy,Japanese,219367963.0,1304218142.0,2021-03-11,TV-MA,"Pedro Pascal, Scarlett Johansson",Columbia Pictures
NF8005,Little Women,Documentary,2001,159,8.2,5.9,1043873,Paul Thomas Anderson,South Korea,Korean,1701404.0,1204272670.0,2021-06-27,TV-PG,"Zendaya, Margot Robbie, Charlize Theron, Cate Blanchett",New Line Cinema
NF1902,Fear Street Part One 1994,Horror,2018,162,7.2,8.5,1830903,Alfred Hitchcock,India,Japanese,139230520.0,,2019-12-11,PG-13,"Timothée Chalamet, Dwayne Johnson, Michael B. Jordan, Natalie Portman",Pixar Animation Studios
NF8026,Malcolm & Marie,Documentary,1995,136,4.2,6.2,511448,Bong Joon-ho,India,English,119394329.0,444755424.0,2021-01-07,TV-PG,,
NF7215,Murder Mystery,Documentary,2007,166,6.3,6.2,1881553,Tim Burton,South Korea,Korean,246942161.0,,2018-02-19,TV-14,"Meryl Streep, Leonardo DiCaprio, Chris Evans, Denzel Washington",Columbia Pictures
NF8892,The Wrong Missy,Fantasy,2007,137,9.1,6.2,1032079,Tim Burton,United Kingdom,English,152665881.0,1850190165.0,2019-03-14,TV-PG,"Florence Pugh, Will Smith, Charlize Theron, Lupita Nyong'o",Legendary Pictures
